Platebarcode	Well	nrCells	area	intensity
301	E17	53719	60.8086942856376	0.0381282431526109
301	E18	57501	60.5598852390485	0.0417292809643032
301	E19	23687	57.2987527723921	0.0309101013641489
301	E20	58379	61.0205129905814	0.0396623304245034
301	E21	61621	59.8794936492346	0.0393574690645863
301	E22	54982	63.4568338803046	0.0442328501875802
301	E23	55642	62.2289077991183	0.0415538315027908
301	E24	57517	61.032735675185	0.0400409688604726
301	F1	56038	62.7957642865737	0.038315522980508
301	F2	56867	60.9260683316454	0.0403166264104338
301	F3	54946	61.6592705114293	0.0407441925145081
301	F4	55226	55.4521856488262	0.0350342488147117
301	F5	55923	59.7368652645388	0.0373586540737734
301	F6	54963	59.5848345066216	0.0397243881710165
301	F7	53556	63.8038673340116	0.0411226292201384
301	F8	55468	60.4047866619482	0.0388413727026719
